"","dataSource","subject_id","activity","variable","mean"
"1107","training",21,"LAYING","time_body_acceleration_mean_x",0.274851546313725
"1108","training",21,"LAYING","time_body_acceleration_mean_y",-0.0156857030189216
"1109","training",21,"LAYING","time_body_acceleration_mean_z",-0.108936154186275
"1110","training",21,"LAYING","time_body_acceleration_std_x",-0.986475897352941
"1111","training",21,"LAYING","time_body_acceleration_std_y",-0.964934255392157
"1112","training",21,"LAYING","time_body_acceleration_std_z",-0.958879979411765
"1113","training",21,"LAYING","time_gravity_acceleration_mean_x",0.821155349764706
"1114","training",21,"LAYING","time_gravity_acceleration_mean_y",-0.106380307637255
"1115","training",21,"LAYING","time_gravity_acceleration_mean_z",-0.0918587064509804
"1116","training",21,"LAYING","time_gravity_acceleration_std_x",-0.985076891862745
"1117","training",21,"LAYING","time_gravity_acceleration_std_y",-0.982278277647059
"1118","training",21,"LAYING","time_gravity_acceleration_std_z",-0.965367256666667
"1119","training",21,"LAYING","time_body_acceleration_jerk_mean_x",0.0766215562156863
"1120","training",21,"LAYING","time_body_acceleration_jerk_mean_y",0.0111771166049137
"1121","training",21,"LAYING","time_body_acceleration_jerk_mean_z",-0.00502568283696078
"1122","training",21,"LAYING","time_body_acceleration_jerk_std_x",-0.987187976568627
"1123","training",21,"LAYING","time_body_acceleration_jerk_std_y",-0.977419749117647
"1124","training",21,"LAYING","time_body_acceleration_jerk_std_z",-0.985383566568627
"1125","training",21,"LAYING","time_body_gyro_mean_x",-0.0207976698677059
"1126","training",21,"LAYING","time_body_gyro_mean_y",-0.077817596245098
"1127","training",21,"LAYING","time_body_gyro_mean_z",0.0867969982156863
"1128","training",21,"LAYING","time_body_gyro_std_x",-0.980497587254902
"1129","training",21,"LAYING","time_body_gyro_std_y",-0.973817106764706
"1130","training",21,"LAYING","time_body_gyro_std_z",-0.977247429705882
"1131","training",21,"LAYING","time_body_gyro_jerk_mean_x",-0.100380198323529
"1132","training",21,"LAYING","time_body_gyro_jerk_mean_y",-0.0398275046085686
"1133","training",21,"LAYING","time_body_gyro_jerk_mean_z",-0.054371565149902
"1134","training",21,"LAYING","time_body_gyro_jerk_std_x",-0.985714683823529
"1135","training",21,"LAYING","time_body_gyro_jerk_std_y",-0.987097938431373
"1136","training",21,"LAYING","time_body_gyro_jerk_std_z",-0.987671618137255
"1137","training",21,"LAYING","time_body_acceleration_magnitude_mean",-0.973348456176471
"1138","training",21,"LAYING","time_body_acceleration_magnitude_std",-0.967418118627451
"1139","training",21,"LAYING","time_gravity_acceleration_magnitude_mean",-0.973348456176471
"1140","training",21,"LAYING","time_gravity_acceleration_magnitude_std",-0.967418118627451
"1141","training",21,"LAYING","time_body_acceleration_jerk_magnitude_mean",-0.985444707352941
"1142","training",21,"LAYING","time_body_acceleration_jerk_magnitude_std",-0.982610612843137
"1143","training",21,"LAYING","time_body_gyro_magnitude_mean",-0.965294193431373
"1144","training",21,"LAYING","time_body_gyro_magnitude_std",-0.966090975196078
"1145","training",21,"LAYING","time_body_gyro_jerk_magnitude_mean",-0.988289597843137
"1146","training",21,"LAYING","time_body_gyro_jerk_magnitude_std",-0.987168339509804
"1147","training",21,"LAYING","frequency_body_acceleration_mean_x",-0.986291030882353
"1148","training",21,"LAYING","frequency_body_acceleration_mean_y",-0.96706632754902
"1149","training",21,"LAYING","frequency_body_acceleration_mean_z",-0.970418884313725
"1150","training",21,"LAYING","frequency_body_acceleration_std_x",-0.986808309509804
"1151","training",21,"LAYING","frequency_body_acceleration_std_y",-0.965341959705882
"1152","training",21,"LAYING","frequency_body_acceleration_std_z",-0.955591202941176
"1153","training",21,"LAYING","frequency_body_acceleration_mean_freq_x",-0.0285961111829804
"1154","training",21,"LAYING","frequency_body_acceleration_mean_freq_y",0.13202902705
"1155","training",21,"LAYING","frequency_body_acceleration_mean_freq_z",0.108883745667647
"1156","training",21,"LAYING","frequency_body_acceleration_jerk_mean_x",-0.987019998137255
"1157","training",21,"LAYING","frequency_body_acceleration_jerk_mean_y",-0.977141719803922
"1158","training",21,"LAYING","frequency_body_acceleration_jerk_mean_z",-0.982900484117647
"1159","training",21,"LAYING","frequency_body_acceleration_jerk_std_x",-0.988605894509804
"1160","training",21,"LAYING","frequency_body_acceleration_jerk_std_y",-0.97949475254902
"1161","training",21,"LAYING","frequency_body_acceleration_jerk_std_z",-0.986506114019608
"1162","training",21,"LAYING","frequency_body_acceleration_jerk_mean_freq_x",0.215618472729412
"1163","training",21,"LAYING","frequency_body_acceleration_jerk_mean_freq_y",0.00403630130490196
"1164","training",21,"LAYING","frequency_body_acceleration_jerk_mean_freq_z",0.0395573745647059
"1165","training",21,"LAYING","frequency_body_gyro_mean_x",-0.97662712372549
"1166","training",21,"LAYING","frequency_body_gyro_mean_y",-0.97685118754902
"1167","training",21,"LAYING","frequency_body_gyro_mean_z",-0.97686335254902
"1168","training",21,"LAYING","frequency_body_gyro_std_x",-0.981872576568627
"1169","training",21,"LAYING","frequency_body_gyro_std_y",-0.972565220588235
"1170","training",21,"LAYING","frequency_body_gyro_std_z",-0.979512985980392
"1171","training",21,"LAYING","frequency_body_gyro_mean_freq_x",0.0124761857656863
"1172","training",21,"LAYING","frequency_body_gyro_mean_freq_y",-0.181307335525588
"1173","training",21,"LAYING","frequency_body_gyro_mean_freq_z",0.0283437223882353
"1174","training",21,"LAYING","frequency_body_acceleration_magnitude_mean",-0.971346051764706
"1175","training",21,"LAYING","frequency_body_acceleration_magnitude_std",-0.969866100784314
"1176","training",21,"LAYING","frequency_body_acceleration_magnitude_mean_freq",0.223138555117647
"1177","training",21,"LAYING","frequency_body_body_acceleration_jerk_magnitude_mean",-0.981627265980392
"1178","training",21,"LAYING","frequency_body_body_acceleration_jerk_magnitude_std",-0.98289194
"1179","training",21,"LAYING","frequency_body_body_acceleration_jerk_magnitude_mean_freq",0.368180667611765
"1180","training",21,"LAYING","frequency_body_body_gyro_magnitude_mean",-0.973392862843137
"1181","training",21,"LAYING","frequency_body_body_gyro_magnitude_std",-0.967261283921569
"1182","training",21,"LAYING","frequency_body_body_gyro_magnitude_mean_freq",0.000129419009803923
"1183","training",21,"LAYING","frequency_body_body_gyro_jerk_magnitude_mean",-0.987262110392157
"1184","training",21,"LAYING","frequency_body_body_gyro_jerk_magnitude_std",-0.987702458333333
"1185","training",21,"LAYING","frequency_body_body_gyro_jerk_magnitude_mean_freq",0.284425667168627
"1186","training",21,"WALKING","time_body_acceleration_mean_x",0.27833818525817
"1187","training",21,"WALKING","time_body_acceleration_mean_y",-0.0183267094685948
"1188","training",21,"WALKING","time_body_acceleration_mean_z",-0.108725922722549
"1189","training",21,"WALKING","time_body_acceleration_std_x",-0.567606524052288
"1190","training",21,"WALKING","time_body_acceleration_std_y",-0.43246883531768
"1191","training",21,"WALKING","time_body_acceleration_std_z",-0.573202424431373
"1192","training",21,"WALKING","time_gravity_acceleration_mean_x",0.587316160490196
"1193","training",21,"WALKING","time_gravity_acceleration_mean_y",-0.0646683069803922
"1194","training",21,"WALKING","time_gravity_acceleration_mean_z",0.0735331387320261
"1195","training",21,"WALKING","time_gravity_acceleration_std_x",-0.959089881993464
"1196","training",21,"WALKING","time_gravity_acceleration_std_y",-0.96501499872549
"1197","training",21,"WALKING","time_gravity_acceleration_std_z",-0.949002905522876
"1198","training",21,"WALKING","time_body_acceleration_jerk_mean_x",0.084087197898366
"1199","training",21,"WALKING","time_body_acceleration_jerk_mean_y",0.000942395179493464
"1200","training",21,"WALKING","time_body_acceleration_jerk_mean_z",-0.0125368692827451
"1201","training",21,"WALKING","time_body_acceleration_jerk_std_x",-0.60395513341817
"1202","training",21,"WALKING","time_body_acceleration_jerk_std_y",-0.561072247768278
"1203","training",21,"WALKING","time_body_acceleration_jerk_std_z",-0.713970679787778
"1204","training",21,"WALKING","time_body_gyro_mean_x",-0.0299136619512418
"1205","training",21,"WALKING","time_body_gyro_mean_y",-0.0786900994968301
"1206","training",21,"WALKING","time_body_gyro_mean_z",0.0858960230431373
"1207","training",21,"WALKING","time_body_gyro_std_x",-0.734730520114379
"1208","training",21,"WALKING","time_body_gyro_std_y",-0.695471311928105
"1209","training",21,"WALKING","time_body_gyro_std_z",-0.609773561430784
"1210","training",21,"WALKING","time_body_gyro_jerk_mean_x",-0.100617691077778
"1211","training",21,"WALKING","time_body_gyro_jerk_mean_y",-0.0411556507122549
"1212","training",21,"WALKING","time_body_gyro_jerk_mean_z",-0.0530576178055556
"1213","training",21,"WALKING","time_body_gyro_jerk_std_x",-0.728072647686275
"1214","training",21,"WALKING","time_body_gyro_jerk_std_y",-0.758779801862745
"1215","training",21,"WALKING","time_body_gyro_jerk_std_z",-0.753465876862745
"1216","training",21,"WALKING","time_body_acceleration_magnitude_mean",-0.502629527346078
"1217","training",21,"WALKING","time_body_acceleration_magnitude_std",-0.557788646457516
"1218","training",21,"WALKING","time_gravity_acceleration_magnitude_mean",-0.502629527346078
"1219","training",21,"WALKING","time_gravity_acceleration_magnitude_std",-0.557788646457516
"1220","training",21,"WALKING","time_body_acceleration_jerk_magnitude_mean",-0.609466798721895
"1221","training",21,"WALKING","time_body_acceleration_jerk_magnitude_std",-0.579222087657516
"1222","training",21,"WALKING","time_body_gyro_magnitude_mean",-0.603274234879085
"1223","training",21,"WALKING","time_body_gyro_magnitude_std",-0.693040501137908
"1224","training",21,"WALKING","time_body_gyro_jerk_magnitude_mean",-0.747660004901961
"1225","training",21,"WALKING","time_body_gyro_jerk_magnitude_std",-0.769730420098039
"1226","training",21,"WALKING","frequency_body_acceleration_mean_x",-0.595884452564706
"1227","training",21,"WALKING","frequency_body_acceleration_mean_y",-0.469348843015686
"1228","training",21,"WALKING","frequency_body_acceleration_mean_z",-0.620145437257843
"1229","training",21,"WALKING","frequency_body_acceleration_std_x",-0.558196781398693
"1230","training",21,"WALKING","frequency_body_acceleration_std_y",-0.44988412920719
"1231","training",21,"WALKING","frequency_body_acceleration_std_z",-0.582253856057843
"1232","training",21,"WALKING","frequency_body_acceleration_mean_freq_x",-0.298436187147059
"1233","training",21,"WALKING","frequency_body_acceleration_mean_freq_y",0.0110251781037778
"1234","training",21,"WALKING","frequency_body_acceleration_mean_freq_z",0.0297748118208072
"1235","training",21,"WALKING","frequency_body_acceleration_jerk_mean_x",-0.626212175888235
"1236","training",21,"WALKING","frequency_body_acceleration_jerk_mean_y",-0.579106251703922
"1237","training",21,"WALKING","frequency_body_acceleration_jerk_mean_z",-0.695502487367974
"1238","training",21,"WALKING","frequency_body_acceleration_jerk_std_x",-0.616865673014379
"1239","training",21,"WALKING","frequency_body_acceleration_jerk_std_y",-0.572304896690523
"1240","training",21,"WALKING","frequency_body_acceleration_jerk_std_z",-0.731061713558301
"1241","training",21,"WALKING","frequency_body_acceleration_jerk_mean_freq_x",-0.0493798147101961
"1242","training",21,"WALKING","frequency_body_acceleration_jerk_mean_freq_y",-0.217098081398039
"1243","training",21,"WALKING","frequency_body_acceleration_jerk_mean_freq_z",-0.163608755090882
"1244","training",21,"WALKING","frequency_body_gyro_mean_x",-0.677178730294118
"1245","training",21,"WALKING","frequency_body_gyro_mean_y",-0.686817223898693
"1246","training",21,"WALKING","frequency_body_gyro_mean_z",-0.620340776437909
"1247","training",21,"WALKING","frequency_body_gyro_std_x",-0.754078087957516
"1248","training",21,"WALKING","frequency_body_gyro_std_y",-0.704329351568627
"1249","training",21,"WALKING","frequency_body_gyro_std_z",-0.644588077647386
"1250","training",21,"WALKING","frequency_body_gyro_mean_freq_x",-0.12283960564183
"1251","training",21,"WALKING","frequency_body_gyro_mean_freq_y",-0.188174843410458
"1252","training",21,"WALKING","frequency_body_gyro_mean_freq_z",-0.0399614905584967
"1253","training",21,"WALKING","frequency_body_acceleration_magnitude_mean",-0.554437608764706
"1254","training",21,"WALKING","frequency_body_acceleration_magnitude_std",-0.629172285359804
"1255","training",21,"WALKING","frequency_body_acceleration_magnitude_mean_freq",0.0384888295570261
"1256","training",21,"WALKING","frequency_body_body_acceleration_jerk_magnitude_mean",-0.579114357752353
"1257","training",21,"WALKING","frequency_body_body_acceleration_jerk_magnitude_std",-0.584002856557843
"1258","training",21,"WALKING","frequency_body_body_acceleration_jerk_magnitude_mean_freq",0.203035593299608
"1259","training",21,"WALKING","frequency_body_body_gyro_magnitude_mean",-0.710833125947712
"1260","training",21,"WALKING","frequency_body_body_gyro_magnitude_std",-0.735124273732026
"1261","training",21,"WALKING","frequency_body_body_gyro_magnitude_mean_freq",-0.00766877467973856
"1262","training",21,"WALKING","frequency_body_body_gyro_jerk_magnitude_mean",-0.772612664607843
"1263","training",21,"WALKING","frequency_body_body_gyro_jerk_magnitude_std",-0.784032331568628
"1264","training",21,"WALKING","frequency_body_body_gyro_jerk_magnitude_mean_freq",0.179382985522418
"1265","training",22,"WALKING","time_body_acceleration_mean_x",0.274767690046106
"1266","training",22,"WALKING","time_body_acceleration_mean_y",-0.0168273604077383
"1267","training",22,"WALKING","time_body_acceleration_mean_z",-0.108670376782866
"1268","training",22,"WALKING","time_body_acceleration_std_x",-0.546089975548692
"1269","training",22,"WALKING","time_body_acceleration_std_y",-0.491188426241526
"1270","training",22,"WALKING","time_body_acceleration_std_z",-0.65508967878972
"1271","training",22,"WALKING","time_gravity_acceleration_mean_x",0.609390874922118
"1272","training",22,"WALKING","time_gravity_acceleration_mean_y",0.0315098683115265
"1273","training",22,"WALKING","time_gravity_acceleration_mean_z",0.23588786398215
"1274","training",22,"WALKING","time_gravity_acceleration_std_x",-0.95850446411215
"1275","training",22,"WALKING","time_gravity_acceleration_std_y",-0.957323093436449
"1276","training",22,"WALKING","time_gravity_acceleration_std_z",-0.939081026109034
"1277","training",22,"WALKING","time_body_acceleration_jerk_mean_x",0.0791031130417757
"1278","training",22,"WALKING","time_body_acceleration_jerk_mean_y",0.0152572466619626
"1279","training",22,"WALKING","time_body_acceleration_jerk_mean_z",-0.0072287329753271
"1280","training",22,"WALKING","time_body_acceleration_jerk_std_x",-0.584963756862305
"1281","training",22,"WALKING","time_body_acceleration_jerk_std_y",-0.560470117123364
"1282","training",22,"WALKING","time_body_acceleration_jerk_std_z",-0.760468444299065
