"dataSource" "subject_id" "activity" "variable" "mean"
"training" 19 "LAYING" "time_gravity_acceleration_mean_z" 0.233011401195083
"training" 19 "LAYING" "time_gravity_acceleration_std_x" -0.958290447861111
"training" 19 "LAYING" "time_gravity_acceleration_std_y" -0.95925383425
"training" 19 "LAYING" "time_gravity_acceleration_std_z" -0.94180028475
"training" 19 "LAYING" "time_body_acceleration_jerk_mean_x" 0.0774171147766389
"training" 19 "LAYING" "time_body_acceleration_jerk_mean_y" 0.0115812421960876
"training" 19 "LAYING" "time_body_acceleration_jerk_mean_z" -0.00186198850195833
"training" 19 "LAYING" "time_body_acceleration_jerk_std_x" -0.571088266146083
"training" 19 "LAYING" "time_body_acceleration_jerk_std_y" -0.571311190432222
"training" 19 "LAYING" "time_body_acceleration_jerk_std_z" -0.705342976190833
"training" 19 "LAYING" "time_body_gyro_mean_x" -0.0385723953346511
"training" 19 "LAYING" "time_body_gyro_mean_y" -0.0681420603177778
"training" 19 "LAYING" "time_body_gyro_mean_z" 0.0883609591559167
"training" 19 "LAYING" "time_body_gyro_std_x" -0.637789914575556
"training" 19 "LAYING" "time_body_gyro_std_y" -0.643866300560306
"training" 19 "LAYING" "time_body_gyro_std_z" -0.645682212189167
"training" 19 "LAYING" "time_body_gyro_jerk_mean_x" -0.0895939425055556
"training" 19 "LAYING" "time_body_gyro_jerk_mean_y" -0.0383208736670278
"training" 19 "LAYING" "time_body_gyro_jerk_mean_z" -0.0569649444286944
"training" 19 "LAYING" "time_body_gyro_jerk_std_x" -0.618836206634444
"training" 19 "LAYING" "time_body_gyro_jerk_std_y" -0.725991380623889
"training" 19 "LAYING" "time_body_gyro_jerk_std_z" -0.686684583831583
"training" 19 "LAYING" "time_body_acceleration_magnitude_mean" -0.531507362111361
"training" 19 "LAYING" "time_body_acceleration_magnitude_std" -0.599552767486306
"training" 19 "LAYING" "time_gravity_acceleration_magnitude_mean" -0.531507362111361
"training" 19 "LAYING" "time_gravity_acceleration_magnitude_std" -0.599552767486306
"training" 19 "LAYING" "time_body_acceleration_jerk_magnitude_mean" -0.5762252472125
"training" 19 "LAYING" "time_body_acceleration_jerk_magnitude_std" -0.601918552871944
"training" 19 "LAYING" "time_body_gyro_magnitude_mean" -0.548919668132222
"training" 19 "LAYING" "time_body_gyro_magnitude_std" -0.610093380740278
"training" 19 "LAYING" "time_body_gyro_jerk_magnitude_mean" -0.683436541824444
"training" 19 "LAYING" "time_body_gyro_jerk_magnitude_std" -0.7255986988425
"training" 19 "LAYING" "frequency_body_acceleration_mean_x" -0.587050355097528
"training" 19 "LAYING" "frequency_body_acceleration_mean_y" -0.521888076609778
"training" 19 "LAYING" "frequency_body_acceleration_mean_z" -0.647026298284028
"training" 19 "LAYING" "frequency_body_acceleration_std_x" -0.5708979748225
"training" 19 "LAYING" "frequency_body_acceleration_std_y" -0.530901585022361
"training" 19 "LAYING" "frequency_body_acceleration_std_z" -0.680291382637222
"training" 19 "LAYING" "frequency_body_acceleration_mean_freq_x" -0.212433282953944
"training" 19 "LAYING" "frequency_body_acceleration_mean_freq_y" 0.0703873634217222
"training" 19 "LAYING" "frequency_body_acceleration_mean_freq_z" 0.160383893888278
"training" 19 "LAYING" "frequency_body_acceleration_jerk_mean_x" -0.593157169174611
"training" 19 "LAYING" "frequency_body_acceleration_jerk_mean_y" -0.596694943936944
"training" 19 "LAYING" "frequency_body_acceleration_jerk_mean_z" -0.680924493180556
"training" 19 "LAYING" "frequency_body_acceleration_jerk_std_x" -0.586910128980833
"training" 19 "LAYING" "frequency_body_acceleration_jerk_std_y" -0.572596722878
"training" 19 "LAYING" "frequency_body_acceleration_jerk_std_z" -0.728521901498861
"training" 19 "LAYING" "frequency_body_acceleration_jerk_mean_freq_x" 0.00263882956916667
"training" 19 "LAYING" "frequency_body_acceleration_jerk_mean_freq_y" -0.160787596137611
"training" 19 "LAYING" "frequency_body_acceleration_jerk_mean_freq_z" 0.00225579910068611
"training" 19 "LAYING" "frequency_body_gyro_mean_x" -0.553089575942778
"training" 19 "LAYING" "frequency_body_gyro_mean_y" -0.641337299817778
"training" 19 "LAYING" "frequency_body_gyro_mean_z" -0.602625307818389
"training" 19 "LAYING" "frequency_body_gyro_std_x" -0.666071315599889
"training" 19 "LAYING" "frequency_body_gyro_std_y" -0.650105402347778
"training" 19 "LAYING" "frequency_body_gyro_std_z" -0.694729075491667
"training" 19 "LAYING" "frequency_body_gyro_mean_freq_x" -0.0321842609068333
"training" 19 "LAYING" "frequency_body_gyro_mean_freq_y" -0.19629760694
"training" 19 "LAYING" "frequency_body_gyro_mean_freq_z" -0.0415013769106389
"training" 19 "LAYING" "frequency_body_acceleration_magnitude_mean" -0.556404444967972
"training" 19 "LAYING" "frequency_body_acceleration_magnitude_std" -0.689860920113889
"training" 19 "LAYING" "frequency_body_acceleration_magnitude_mean_freq" 0.115775170635767
"training" 19 "LAYING" "frequency_body_body_acceleration_jerk_magnitude_mean" -0.576064647812278
"training" 19 "LAYING" "frequency_body_body_acceleration_jerk_magnitude_std" -0.641089005857778
"training" 19 "LAYING" "frequency_body_body_acceleration_jerk_magnitude_mean_freq" 0.232074775101389
"training" 19 "LAYING" "frequency_body_body_gyro_magnitude_mean" -0.636287999799167
"training" 19 "LAYING" "frequency_body_body_gyro_magnitude_std" -0.662325968145833
"training" 19 "LAYING" "frequency_body_body_gyro_magnitude_mean_freq" -0.0199336248458333
"training" 19 "LAYING" "frequency_body_body_gyro_jerk_magnitude_mean" -0.719519008752778
"training" 19 "LAYING" "frequency_body_body_gyro_jerk_magnitude_std" -0.754223739441667
"training" 19 "LAYING" "frequency_body_body_gyro_jerk_magnitude_mean_freq" 0.128629739389444
"training" 21 "LAYING" "time_body_acceleration_mean_x" 0.274851546313725
"training" 21 "LAYING" "time_body_acceleration_mean_y" -0.0156857030189216
"training" 21 "LAYING" "time_body_acceleration_mean_z" -0.108936154186275
"training" 21 "LAYING" "time_body_acceleration_std_x" -0.986475897352941
"training" 21 "LAYING" "time_body_acceleration_std_y" -0.964934255392157
"training" 21 "LAYING" "time_body_acceleration_std_z" -0.958879979411765
"training" 21 "LAYING" "time_gravity_acceleration_mean_x" 0.821155349764706
"training" 21 "LAYING" "time_gravity_acceleration_mean_y" -0.106380307637255
"training" 21 "LAYING" "time_gravity_acceleration_mean_z" -0.0918587064509804
"training" 21 "LAYING" "time_gravity_acceleration_std_x" -0.985076891862745
"training" 21 "LAYING" "time_gravity_acceleration_std_y" -0.982278277647059
"training" 21 "LAYING" "time_gravity_acceleration_std_z" -0.965367256666667
"training" 21 "LAYING" "time_body_acceleration_jerk_mean_x" 0.0766215562156863
"training" 21 "LAYING" "time_body_acceleration_jerk_mean_y" 0.0111771166049137
"training" 21 "LAYING" "time_body_acceleration_jerk_mean_z" -0.00502568283696078
"training" 21 "LAYING" "time_body_acceleration_jerk_std_x" -0.987187976568627
"training" 21 "LAYING" "time_body_acceleration_jerk_std_y" -0.977419749117647
"training" 21 "LAYING" "time_body_acceleration_jerk_std_z" -0.985383566568627
"training" 21 "LAYING" "time_body_gyro_mean_x" -0.0207976698677059
"training" 21 "LAYING" "time_body_gyro_mean_y" -0.077817596245098
"training" 21 "LAYING" "time_body_gyro_mean_z" 0.0867969982156863
"training" 21 "LAYING" "time_body_gyro_std_x" -0.980497587254902
"training" 21 "LAYING" "time_body_gyro_std_y" -0.973817106764706
"training" 21 "LAYING" "time_body_gyro_std_z" -0.977247429705882
"training" 21 "LAYING" "time_body_gyro_jerk_mean_x" -0.100380198323529
"training" 21 "LAYING" "time_body_gyro_jerk_mean_y" -0.0398275046085686
"training" 21 "LAYING" "time_body_gyro_jerk_mean_z" -0.054371565149902
"training" 21 "LAYING" "time_body_gyro_jerk_std_x" -0.985714683823529
"training" 21 "LAYING" "time_body_gyro_jerk_std_y" -0.987097938431373
"training" 21 "LAYING" "time_body_gyro_jerk_std_z" -0.987671618137255
"training" 21 "LAYING" "time_body_acceleration_magnitude_mean" -0.973348456176471
"training" 21 "LAYING" "time_body_acceleration_magnitude_std" -0.967418118627451
"training" 21 "LAYING" "time_gravity_acceleration_magnitude_mean" -0.973348456176471
"training" 21 "LAYING" "time_gravity_acceleration_magnitude_std" -0.967418118627451
"training" 21 "LAYING" "time_body_acceleration_jerk_magnitude_mean" -0.985444707352941
"training" 21 "LAYING" "time_body_acceleration_jerk_magnitude_std" -0.982610612843137
"training" 21 "LAYING" "time_body_gyro_magnitude_mean" -0.965294193431373
"training" 21 "LAYING" "time_body_gyro_magnitude_std" -0.966090975196078
"training" 21 "LAYING" "time_body_gyro_jerk_magnitude_mean" -0.988289597843137
"training" 21 "LAYING" "time_body_gyro_jerk_magnitude_std" -0.987168339509804
"training" 21 "LAYING" "frequency_body_acceleration_mean_x" -0.986291030882353
"training" 21 "LAYING" "frequency_body_acceleration_mean_y" -0.96706632754902
"training" 21 "LAYING" "frequency_body_acceleration_mean_z" -0.970418884313725
"training" 21 "LAYING" "frequency_body_acceleration_std_x" -0.986808309509804
"training" 21 "LAYING" "frequency_body_acceleration_std_y" -0.965341959705882
"training" 21 "LAYING" "frequency_body_acceleration_std_z" -0.955591202941176
"training" 21 "LAYING" "frequency_body_acceleration_mean_freq_x" -0.0285961111829804
"training" 21 "LAYING" "frequency_body_acceleration_mean_freq_y" 0.13202902705
"training" 21 "LAYING" "frequency_body_acceleration_mean_freq_z" 0.108883745667647
"training" 21 "LAYING" "frequency_body_acceleration_jerk_mean_x" -0.987019998137255
"training" 21 "LAYING" "frequency_body_acceleration_jerk_mean_y" -0.977141719803922
"training" 21 "LAYING" "frequency_body_acceleration_jerk_mean_z" -0.982900484117647
"training" 21 "LAYING" "frequency_body_acceleration_jerk_std_x" -0.988605894509804
"training" 21 "LAYING" "frequency_body_acceleration_jerk_std_y" -0.97949475254902
"training" 21 "LAYING" "frequency_body_acceleration_jerk_std_z" -0.986506114019608
"training" 21 "LAYING" "frequency_body_acceleration_jerk_mean_freq_x" 0.215618472729412
"training" 21 "LAYING" "frequency_body_acceleration_jerk_mean_freq_y" 0.00403630130490196
"training" 21 "LAYING" "frequency_body_acceleration_jerk_mean_freq_z" 0.0395573745647059
"training" 21 "LAYING" "frequency_body_gyro_mean_x" -0.97662712372549
"training" 21 "LAYING" "frequency_body_gyro_mean_y" -0.97685118754902
"training" 21 "LAYING" "frequency_body_gyro_mean_z" -0.97686335254902
"training" 21 "LAYING" "frequency_body_gyro_std_x" -0.981872576568627
"training" 21 "LAYING" "frequency_body_gyro_std_y" -0.972565220588235
"training" 21 "LAYING" "frequency_body_gyro_std_z" -0.979512985980392
"training" 21 "LAYING" "frequency_body_gyro_mean_freq_x" 0.0124761857656863
"training" 21 "LAYING" "frequency_body_gyro_mean_freq_y" -0.181307335525588
"training" 21 "LAYING" "frequency_body_gyro_mean_freq_z" 0.0283437223882353
"training" 21 "LAYING" "frequency_body_acceleration_magnitude_mean" -0.971346051764706
"training" 21 "LAYING" "frequency_body_acceleration_magnitude_std" -0.969866100784314
"training" 21 "LAYING" "frequency_body_acceleration_magnitude_mean_freq" 0.223138555117647
"training" 21 "LAYING" "frequency_body_body_acceleration_jerk_magnitude_mean" -0.981627265980392
"training" 21 "LAYING" "frequency_body_body_acceleration_jerk_magnitude_std" -0.98289194
"training" 21 "LAYING" "frequency_body_body_acceleration_jerk_magnitude_mean_freq" 0.368180667611765
"training" 21 "LAYING" "frequency_body_body_gyro_magnitude_mean" -0.973392862843137
"training" 21 "LAYING" "frequency_body_body_gyro_magnitude_std" -0.967261283921569
"training" 21 "LAYING" "frequency_body_body_gyro_magnitude_mean_freq" 0.000129419009803923
"training" 21 "LAYING" "frequency_body_body_gyro_jerk_magnitude_mean" -0.987262110392157
"training" 21 "LAYING" "frequency_body_body_gyro_jerk_magnitude_std" -0.987702458333333
"training" 21 "LAYING" "frequency_body_body_gyro_jerk_magnitude_mean_freq" 0.284425667168627
"training" 21 "WALKING" "time_body_acceleration_mean_x" 0.27833818525817
"training" 21 "WALKING" "time_body_acceleration_mean_y" -0.0183267094685948
"training" 21 "WALKING" "time_body_acceleration_mean_z" -0.108725922722549
"training" 21 "WALKING" "time_body_acceleration_std_x" -0.567606524052288
"training" 21 "WALKING" "time_body_acceleration_std_y" -0.43246883531768
"training" 21 "WALKING" "time_body_acceleration_std_z" -0.573202424431373
"training" 21 "WALKING" "time_gravity_acceleration_mean_x" 0.587316160490196
"training" 21 "WALKING" "time_gravity_acceleration_mean_y" -0.0646683069803922
"training" 21 "WALKING" "time_gravity_acceleration_mean_z" 0.0735331387320261
"training" 21 "WALKING" "time_gravity_acceleration_std_x" -0.959089881993464
"training" 21 "WALKING" "time_gravity_acceleration_std_y" -0.96501499872549
"training" 21 "WALKING" "time_gravity_acceleration_std_z" -0.949002905522876
"training" 21 "WALKING" "time_body_acceleration_jerk_mean_x" 0.084087197898366
"training" 21 "WALKING" "time_body_acceleration_jerk_mean_y" 0.000942395179493464
"training" 21 "WALKING" "time_body_acceleration_jerk_mean_z" -0.0125368692827451
"training" 21 "WALKING" "time_body_acceleration_jerk_std_x" -0.60395513341817
"training" 21 "WALKING" "time_body_acceleration_jerk_std_y" -0.561072247768278
"training" 21 "WALKING" "time_body_acceleration_jerk_std_z" -0.713970679787778
"training" 21 "WALKING" "time_body_gyro_mean_x" -0.0299136619512418
"training" 21 "WALKING" "time_body_gyro_mean_y" -0.0786900994968301
"training" 21 "WALKING" "time_body_gyro_mean_z" 0.0858960230431373
"training" 21 "WALKING" "time_body_gyro_std_x" -0.734730520114379
"training" 21 "WALKING" "time_body_gyro_std_y" -0.695471311928105
"training" 21 "WALKING" "time_body_gyro_std_z" -0.609773561430784
"training" 21 "WALKING" "time_body_gyro_jerk_mean_x" -0.100617691077778
"training" 21 "WALKING" "time_body_gyro_jerk_mean_y" -0.0411556507122549
"training" 21 "WALKING" "time_body_gyro_jerk_mean_z" -0.0530576178055556
"training" 21 "WALKING" "time_body_gyro_jerk_std_x" -0.728072647686275
"training" 21 "WALKING" "time_body_gyro_jerk_std_y" -0.758779801862745
"training" 21 "WALKING" "time_body_gyro_jerk_std_z" -0.753465876862745
"training" 21 "WALKING" "time_body_acceleration_magnitude_mean" -0.502629527346078
"training" 21 "WALKING" "time_body_acceleration_magnitude_std" -0.557788646457516
"training" 21 "WALKING" "time_gravity_acceleration_magnitude_mean" -0.502629527346078
"training" 21 "WALKING" "time_gravity_acceleration_magnitude_std" -0.557788646457516
"training" 21 "WALKING" "time_body_acceleration_jerk_magnitude_mean" -0.609466798721895
"training" 21 "WALKING" "time_body_acceleration_jerk_magnitude_std" -0.579222087657516
"training" 21 "WALKING" "time_body_gyro_magnitude_mean" -0.603274234879085
"training" 21 "WALKING" "time_body_gyro_magnitude_std" -0.693040501137908
"training" 21 "WALKING" "time_body_gyro_jerk_magnitude_mean" -0.747660004901961
"training" 21 "WALKING" "time_body_gyro_jerk_magnitude_std" -0.769730420098039
"training" 21 "WALKING" "frequency_body_acceleration_mean_x" -0.595884452564706
"training" 21 "WALKING" "frequency_body_acceleration_mean_y" -0.469348843015686
"training" 21 "WALKING" "frequency_body_acceleration_mean_z" -0.620145437257843
"training" 21 "WALKING" "frequency_body_acceleration_std_x" -0.558196781398693
"training" 21 "WALKING" "frequency_body_acceleration_std_y" -0.44988412920719
"training" 21 "WALKING" "frequency_body_acceleration_std_z" -0.582253856057843
"training" 21 "WALKING" "frequency_body_acceleration_mean_freq_x" -0.298436187147059
"training" 21 "WALKING" "frequency_body_acceleration_mean_freq_y" 0.0110251781037778
"training" 21 "WALKING" "frequency_body_acceleration_mean_freq_z" 0.0297748118208072
"training" 21 "WALKING" "frequency_body_acceleration_jerk_mean_x" -0.626212175888235
"training" 21 "WALKING" "frequency_body_acceleration_jerk_mean_y" -0.579106251703922
"training" 21 "WALKING" "frequency_body_acceleration_jerk_mean_z" -0.695502487367974
"training" 21 "WALKING" "frequency_body_acceleration_jerk_std_x" -0.616865673014379
"training" 21 "WALKING" "frequency_body_acceleration_jerk_std_y" -0.572304896690523
"training" 21 "WALKING" "frequency_body_acceleration_jerk_std_z" -0.731061713558301
"training" 21 "WALKING" "frequency_body_acceleration_jerk_mean_freq_x" -0.0493798147101961
"training" 21 "WALKING" "frequency_body_acceleration_jerk_mean_freq_y" -0.217098081398039
"training" 21 "WALKING" "frequency_body_acceleration_jerk_mean_freq_z" -0.163608755090882
"training" 21 "WALKING" "frequency_body_gyro_mean_x" -0.677178730294118
"training" 21 "WALKING" "frequency_body_gyro_mean_y" -0.686817223898693
"training" 21 "WALKING" "frequency_body_gyro_mean_z" -0.620340776437909
"training" 21 "WALKING" "frequency_body_gyro_std_x" -0.754078087957516
"training" 21 "WALKING" "frequency_body_gyro_std_y" -0.704329351568627
"training" 21 "WALKING" "frequency_body_gyro_std_z" -0.644588077647386
"training" 21 "WALKING" "frequency_body_gyro_mean_freq_x" -0.12283960564183
"training" 21 "WALKING" "frequency_body_gyro_mean_freq_y" -0.188174843410458
"training" 21 "WALKING" "frequency_body_gyro_mean_freq_z" -0.0399614905584967
"training" 21 "WALKING" "frequency_body_acceleration_magnitude_mean" -0.554437608764706
"training" 21 "WALKING" "frequency_body_acceleration_magnitude_std" -0.629172285359804
